trip_id,arrival_time,departure_time,stop_id,stop_sequence,drop_off_type,pickup_type
9481-0628,20:47:00,20:47:00,bruxelles_midi,2,0,1
9481-0629,19:21:00,19:21:00,paris_nord,1,1,0
9481-0629,20:47:00,20:47:00,bruxelles_midi,2,0,1
9481-0630,19:21:00,19:21:00,paris_nord,1,1,0
9481-0630,20:47:00,20:47:00,bruxelles_midi,2,0,1
9481-0701,19:21:00,19:21:00,paris_nord,1,1,0
9481-0701,20:47:00,20:47:00,bruxelles_midi,2,0,1
9481-0702,19:21:00,19:21:00,paris_nord,1,1,0
9481-0702,20:47:00,20:47:00,bruxelles_midi,2,0,1
9481-0703,19:21:00,19:21:00,paris_nord,1,1,0
9481-0703,20:47:00,20:47:00,bruxelles_midi,2,0,1
9481-0704,19:25:00,19:25:00,paris_nord,1,1,0
9481-0704,20:47:00,20:47:00,bruxelles_midi,2,0,1
9481-0705,19:25:00,19:25:00,paris_nord,1,1,0
9481-0705,20:47:00,20:47:00,bruxelles_midi,2,0,1
9481-0706,19:25:00,19:25:00,paris_nord,1,1,0
9481-0706,20:47:00,20:47:00,bruxelles_midi,2,0,1
9481-0707,19:25:00,19:25:00,paris_nord,1,1,0
9481-0707,20:47:00,20:47:00,bruxelles_midi,2,0,1
9481-0708,19:25:00,19:25:00,paris_nord,1,1,0
9481-0708,20:47:00,20:47:00,bruxelles_midi,2,0,1
9481-0709,19:25:00,19:25:00,paris_nord,1,1,0
9481-0709,20:47:00,20:47:00,bruxelles_midi,2,0,1
9481-0710,19:25:00,19:25:00,paris_nord,1,1,0
9481-0710,20:47:00,20:47:00,bruxelles_midi,2,0,1
9481-0711,19:25:00,19:25:00,paris_nord,1,1,0
9481-0711,20:47:00,20:47:00,bruxelles_midi,2,0,1
9481-0712,19:25:00,19:25:00,paris_nord,1,1,0
9481-0712,20:47:00,20:47:00,bruxelles_midi,2,0,1
9481-0713,19:25:00,19:25:00,paris_nord,1,1,0
9481-0713,20:47:00,20:47:00,bruxelles_midi,2,0,1
9481-0714,19:25:00,19:25:00,paris_nord,1,1,0
9481-0714,20:47:00,20:47:00,bruxelles_midi,2,0,1
9481-0715,19:25:00,19:25:00,paris_nord,1,1,0
9481-0715,20:47:00,20:47:00,bruxelles_midi,2,0,1
9481-0716,19:25:00,19:25:00,paris_nord,1,1,0
9481-0716,20:47:00,20:47:00,bruxelles_midi,2,0,1
9481-0717,19:25:00,19:25:00,paris_nord,1,1,0
9481-0717,20:47:00,20:47:00,bruxelles_midi,2,0,1
9481-0718,19:25:00,19:25:00,paris_nord,1,1,0
9481-0718,20:47:00,20:47:00,bruxelles_midi,2,0,1
9481-0719,19:25:00,19:25:00,paris_nord,1,1,0
9481-0719,20:47:00,20:47:00,bruxelles_midi,2,0,1
9481-0720,19:25:00,19:25:00,paris_nord,1,1,0
9481-0720,20:47:00,20:47:00,bruxelles_midi,2,0,1
9481-0721,19:25:00,19:25:00,paris_nord,1,1,0
9481-0721,20:47:00,20:47:00,bruxelles_midi,2,0,1
9481-0722,19:25:00,19:25:00,paris_nord,1,1,0
9481-0722,20:47:00,20:47:00,bruxelles_midi,2,0,1
9481-0723,19:25:00,19:25:00,paris_nord,1,1,0
9481-0723,20:47:00,20:47:00,bruxelles_midi,2,0,1
9481-0724,19:25:00,19:25:00,paris_nord,1,1,0
9481-0724,20:47:00,20:47:00,bruxelles_midi,2,0,1
9481-0725,19:25:00,19:25:00,paris_nord,1,1,0
9481-0725,20:47:00,20:47:00,bruxelles_midi,2,0,1
9481-0726,19:25:00,19:25:00,paris_nord,1,1,0
9481-0726,20:47:00,20:47:00,bruxelles_midi,2,0,1
9481-0727,19:25:00,19:25:00,paris_nord,1,1,0
9481-0727,20:47:00,20:47:00,bruxelles_midi,2,0,1
9481-0728,19:25:00,19:25:00,paris_nord,1,1,0
9481-0728,20:47:00,20:47:00,bruxelles_midi,2,0,1
9481-0729,19:25:00,19:25:00,paris_nord,1,1,0
9481-0729,20:47:00,20:47:00,bruxelles_midi,2,0,1
9481-0730,19:25:00,19:25:00,paris_nord,1,1,0
9481-0730,20:47:00,20:47:00,bruxelles_midi,2,0,1
9481-0731,19:25:00,19:25:00,paris_nord,1,1,0
9481-0731,20:47:00,20:47:00,bruxelles_midi,2,0,1
9481-0801,19:25:00,19:25:00,paris_nord,1,1,0
9481-0801,20:47:00,20:47:00,bruxelles_midi,2,0,1
9481-0802,19:25:00,19:25:00,paris_nord,1,1,0
9481-0802,20:47:00,20:47:00,bruxelles_midi,2,0,1
9481-0803,19:25:00,19:25:00,paris_nord,1,1,0
9481-0803,20:47:00,20:47:00,bruxelles_midi,2,0,1
9481-0804,19:25:00,19:25:00,paris_nord,1,1,0
9481-0804,20:47:00,20:47:00,bruxelles_midi,2,0,1
9481-0805,19:25:00,19:25:00,paris_nord,1,1,0
9481-0805,20:47:00,20:47:00,bruxelles_midi,2,0,1
9481-0806,19:25:00,19:25:00,paris_nord,1,1,0
9481-0806,20:47:00,20:47:00,bruxelles_midi,2,0,1
9481-0807,19:25:00,19:25:00,paris_nord,1,1,0
9481-0807,20:47:00,20:47:00,bruxelles_midi,2,0,1
9481-0808,19:25:00,19:25:00,paris_nord,1,1,0
9481-0808,20:47:00,20:47:00,bruxelles_midi,2,0,1
9481-0809,19:25:00,19:25:00,paris_nord,1,1,0
9481-0809,20:47:00,20:47:00,bruxelles_midi,2,0,1
9481-0810,19:25:00,19:25:00,paris_nord,1,1,0
9481-0810,20:47:00,20:47:00,bruxelles_midi,2,0,1
9481-0811,19:25:00,19:25:00,paris_nord,1,1,0
9481-0811,20:47:00,20:47:00,bruxelles_midi,2,0,1
9481-0812,19:25:00,19:25:00,paris_nord,1,1,0
9481-0812,20:47:00,20:47:00,bruxelles_midi,2,0,1
9481-0813,19:25:00,19:25:00,paris_nord,1,1,0
9481-0813,20:47:00,20:47:00,bruxelles_midi,2,0,1
9481-0814,19:25:00,19:25:00,paris_nord,1,1,0
9481-0814,20:47:00,20:47:00,bruxelles_midi,2,0,1
9481-0815,19:25:00,19:25:00,paris_nord,1,1,0
9481-0815,20:47:00,20:47:00,bruxelles_midi,2,0,1
9481-0816,19:25:00,19:25:00,paris_nord,1,1,0
9481-0816,20:47:00,20:47:00,bruxelles_midi,2,0,1
9481-0817,19:25:00,19:25:00,paris_nord,1,1,0
9481-0817,20:47:00,20:47:00,bruxelles_midi,2,0,1
9481-0818,19:25:00,19:25:00,paris_nord,1,1,0
9481-0818,20:47:00,20:47:00,bruxelles_midi,2,0,1
9481-0819,19:25:00,19:25:00,paris_nord,1,1,0
9481-0819,20:47:00,20:47:00,bruxelles_midi,2,0,1
9481-0820,19:25:00,19:25:00,paris_nord,1,1,0
9481-0820,20:47:00,20:47:00,bruxelles_midi,2,0,1
9481-0821,19:25:00,19:25:00,paris_nord,1,1,0
9481-0821,20:47:00,20:47:00,bruxelles_midi,2,0,1
9481-0822,19:25:00,19:25:00,paris_nord,1,1,0
9481-0822,20:47:00,20:47:00,bruxelles_midi,2,0,1
9481-0823,19:25:00,19:25:00,paris_nord,1,1,0
9481-0823,20:47:00,20:47:00,bruxelles_midi,2,0,1
9481-0824,19:25:00,19:25:00,paris_nord,1,1,0
9481-0824,20:47:00,20:47:00,bruxelles_midi,2,0,1
9481-0825,19:25:00,19:25:00,paris_nord,1,1,0
9481-0825,20:47:00,20:47:00,bruxelles_midi,2,0,1
9481-0826,19:25:00,19:25:00,paris_nord,1,1,0
9481-0826,20:47:00,20:47:00,bruxelles_midi,2,0,1
9481-0827,19:25:00,19:25:00,paris_nord,1,1,0
9481-0827,20:47:00,20:47:00,bruxelles_midi,2,0,1
9481-0828,19:25:00,19:25:00,paris_nord,1,1,0
9481-0828,20:47:00,20:47:00,bruxelles_midi,2,0,1
9481-0829,19:25:00,19:25:00,paris_nord,1,1,0
9481-0829,20:47:00,20:47:00,bruxelles_midi,2,0,1
9481-0830,19:25:00,19:25:00,paris_nord,1,1,0
9481-0830,20:47:00,20:47:00,bruxelles_midi,2,0,1
9481-0831,19:25:00,19:25:00,paris_nord,1,1,0
9481-0831,20:47:00,20:47:00,bruxelles_midi,2,0,1
9481-0901,19:25:00,19:25:00,paris_nord,1,1,0
9481-0901,20:47:00,20:47:00,bruxelles_midi,2,0,1
9481-0902,19:25:00,19:25:00,paris_nord,1,1,0
9481-0902,20:47:00,20:47:00,bruxelles_midi,2,0,1
9481-0903,19:25:00,19:25:00,paris_nord,1,1,0
9481-0903,20:47:00,20:47:00,bruxelles_midi,2,0,1
9481-0904,19:25:00,19:25:00,paris_nord,1,1,0
9481-0904,20:47:00,20:47:00,bruxelles_midi,2,0,1
9481-0905,19:25:00,19:25:00,paris_nord,1,1,0
9481-0905,20:47:00,20:47:00,bruxelles_midi,2,0,1
9481-0906,19:25:00,19:25:00,paris_nord,1,1,0
9481-0906,20:47:00,20:47:00,bruxelles_midi,2,0,1
9481-0907,19:25:00,19:25:00,paris_nord,1,1,0
9481-0907,20:47:00,20:47:00,bruxelles_midi,2,0,1
9481-0908,19:25:00,19:25:00,paris_nord,1,1,0
9481-0908,20:47:00,20:47:00,bruxelles_midi,2,0,1
9482-0613,20:16:00,20:16:00,bruxelles_midi,1,1,0
9482-0613,21:38:00,21:38:00,paris_nord,2,0,1
9482-0620,17:40:00,17:40:00,amsterdam_centraal,1,1,0
9482-0620,17:53:00,17:56:00,schiphol_airport,2,0,0
9482-0620,18:23:00,18:27:00,rotterdam_centraal,3,0,0
9482-0620,19:30:00,19:33:00,antwerpen_centraal,4,0,0
9482-0620,20:06:00,20:16:00,bruxelles_midi,5,0,0
9482-0620,21:38:00,21:38:00,paris_nord,6,0,1
9482-0627,18:10:00,18:10:00,amsterdam_centraal,1,1,0
9482-0627,18:24:00,18:27:00,schiphol_airport,2,0,0
9482-0627,18:53:00,18:58:00,rotterdam_centraal,3,0,0
9482-0627,19:30:00,19:33:00,antwerpen_centraal,4,0,0
9482-0627,20:06:00,20:16:00,bruxelles_midi,5,0,0
9482-0627,21:38:00,21:38:00,paris_nord,6,0,1
9482-0704,18:10:00,18:10:00,amsterdam_centraal,1,1,0
9482-0704,18:24:00,18:27:00,schiphol_airport,2,0,0
9482-0704,18:53:00,18:58:00,rotterdam_centraal,3,0,0
9482-0704,19:30:00,19:33:00,antwerpen_centraal,4,0,0
9482-0704,20:06:00,20:16:00,bruxelles_midi,5,0,0
9482-0704,21:38:00,21:38:00,paris_nord,6,0,1
9482-0711,18:10:00,18:10:00,amsterdam_centraal,1,1,0
9482-0711,18:24:00,18:27:00,schiphol_airport,2,0,0
9482-0711,18:53:00,18:58:00,rotterdam_centraal,3,0,0
9482-0711,19:30:00,19:33:00,antwerpen_centraal,4,0,0
9482-0711,20:06:00,20:16:00,bruxelles_midi,5,0,0
9482-0711,21:38:00,21:38:00,paris_nord,6,0,1
9482-0718,18:10:00,18:10:00,amsterdam_centraal,1,1,0
9482-0718,18:24:00,18:27:00,schiphol_airport,2,0,0
9482-0718,18:53:00,18:58:00,rotterdam_centraal,3,0,0
9482-0718,19:30:00,19:33:00,antwerpen_centraal,4,0,0
9482-0718,20:06:00,20:16:00,bruxelles_midi,5,0,0
9482-0718,21:38:00,21:38:00,paris_nord,6,0,1
9482-0725,18:10:00,18:10:00,amsterdam_centraal,1,1,0
9482-0725,18:24:00,18:27:00,schiphol_airport,2,0,0
9482-0725,18:53:00,18:58:00,rotterdam_centraal,3,0,0
9482-0725,19:30:00,19:33:00,antwerpen_centraal,4,0,0
9482-0725,20:06:00,20:16:00,bruxelles_midi,5,0,0
9482-0725,21:38:00,21:38:00,paris_nord,6,0,1
9482-0731,18:10:00,18:10:00,amsterdam_centraal,1,1,0
9482-0731,18:24:00,18:27:00,schiphol_airport,2,0,0
9482-0731,18:53:00,18:58:00,rotterdam_centraal,3,0,0
9482-0731,19:30:00,19:33:00,antwerpen_centraal,4,0,0
9482-0731,20:06:00,20:16:00,bruxelles_midi,5,0,0
9482-0731,21:38:00,21:38:00,paris_nord,6,0,1
9482-0801,20:16:00,20:16:00,bruxelles_midi,1,1,0
9482-0801,21:38:00,21:38:00,paris_nord,2,0,1
9482-0806,20:29:00,20:29:00,bruxelles_midi,1,1,0
9482-0806,22:05:00,22:05:00,paris_nord,2,0,1
9482-0807,18:10:00,18:10:00,amsterdam_centraal,1,1,0
9482-0807,18:24:00,18:27:00,schiphol_airport,2,0,0
9482-0807,18:53:00,18:58:00,rotterdam_centraal,3,0,0
9482-0807,19:30:00,19:33:00,antwerpen_centraal,4,0,0
9482-0807,20:06:00,20:29:00,bruxelles_midi,5,0,0
9482-0807,22:05:00,22:05:00,paris_nord,6,0,1
9482-0808,18:10:00,18:10:00,amsterdam_centraal,1,1,0
9482-0808,18:24:00,18:27:00,schiphol_airport,2,0,0
9482-0808,18:53:00,18:58:00,rotterdam_centraal,3,0,0
9482-0808,19:30:00,19:33:00,antwerpen_centraal,4,0,0
9482-0808,20:06:00,20:29:00,bruxelles_midi,5,0,0
9482-0808,22:05:00,22:05:00,paris_nord,6,0,1
9482-0810,20:29:00,20:29:00,bruxelles_midi,1,1,0
9482-0810,22:05:00,22:05:00,paris_nord,2,0,1
9482-0811,20:29:00,20:29:00,bruxelles_midi,1,1,0
9482-0811,22:05:00,22:05:00,paris_nord,2,0,1
9482-0812,20:29:00,20:29:00,bruxelles_midi,1,1,0
9482-0812,22:05:00,22:05:00,paris_nord,2,0,1
9482-0813,20:29:00,20:29:00,bruxelles_midi,1,1,0
9482-0813,22:05:00,22:05:00,paris_nord,2,0,1
9482-0814,18:10:00,18:10:00,amsterdam_centraal,1,1,0
9482-0814,18:24:00,18:27:00,schiphol_airport,2,0,0
9482-0814,18:53:00,18:58:00,rotterdam_centraal,3,0,0
9482-0814,19:30:00,19:33:00,antwerpen_centraal,4,0,0
9482-0814,20:06:00,20:29:00,bruxelles_midi,5,0,0
9482-0814,22:05:00,22:05:00,paris_nord,6,0,1
9482-0815,18:10:00,18:10:00,amsterdam_centraal,1,1,0
9482-0815,18:24:00,18:27:00,schiphol_airport,2,0,0
9482-0815,18:53:00,18:58:00,rotterdam_centraal,3,0,0
9482-0815,19:30:00,19:33:00,antwerpen_centraal,4,0,0
9482-0815,20:06:00,20:29:00,bruxelles_midi,5,0,0
9482-0815,22:05:00,22:05:00,paris_nord,6,0,1
9482-0817,20:29:00,20:29:00,bruxelles_midi,1,1,0
9482-0817,22:05:00,22:05:00,paris_nord,2,0,1
9482-0818,20:29:00,20:29:00,bruxelles_midi,1,1,0
9482-0818,22:05:00,22:05:00,paris_nord,2,0,1
9482-0819,20:29:00,20:29:00,bruxelles_midi,1,1,0
9482-0819,22:05:00,22:05:00,paris_nord,2,0,1
9482-0820,20:29:00,20:29:00,bruxelles_midi,1,1,0
9482-0820,22:05:00,22:05:00,paris_nord,2,0,1
9482-0821,18:10:00,18:10:00,amsterdam_centraal,1,1,0
9482-0821,18:24:00,18:27:00,schiphol_airport,2,0,0
9482-0821,18:53:00,18:58:00,rotterdam_centraal,3,0,0
9482-0821,19:30:00,19:33:00,antwerpen_centraal,4,0,0
9482-0821,20:06:00,20:29:00,bruxelles_midi,5,0,0
9482-0821,22:05:00,22:05:00,paris_nord,6,0,1
9482-0822,18:10:00,18:10:00,amsterdam_centraal,1,1,0
9482-0822,18:24:00,18:27:00,schiphol_airport,2,0,0
9482-0822,18:53:00,18:58:00,rotterdam_centraal,3,0,0
9482-0822,19:30:00,19:33:00,antwerpen_centraal,4,0,0
9482-0822,20:06:00,20:29:00,bruxelles_midi,5,0,0
9482-0822,22:05:00,22:05:00,paris_nord,6,0,1
9482-0828,18:10:00,18:10:00,amsterdam_centraal,1,1,0
9482-0828,18:24:00,18:27:00,schiphol_airport,2,0,0
9482-0828,18:53:00,18:58:00,rotterdam_centraal,3,0,0
9482-0828,19:30:00,19:33:00,antwerpen_centraal,4,0,0
9482-0828,20:06:00,20:16:00,bruxelles_midi,5,0,0
9482-0828,21:38:00,21:38:00,paris_nord,6,0,1
9482-0829,18:10:00,18:10:00,amsterdam_centraal,1,1,0
9482-0829,18:24:00,18:27:00,schiphol_airport,2,0,0
9482-0829,18:53:00,18:58:00,rotterdam_centraal,3,0,0
9482-0829,19:30:00,19:33:00,antwerpen_centraal,4,0,0
9482-0829,20:06:00,20:16:00,bruxelles_midi,5,0,0
9482-0829,21:38:00,21:38:00,paris_nord,6,0,1
9482-0904,18:10:00,18:10:00,amsterdam_centraal,1,1,0
9482-0904,18:24:00,18:27:00,schiphol_airport,2,0,0
9482-0904,18:53:00,18:58:00,rotterdam_centraal,3,0,0
9482-0904,19:30:00,19:33:00,antwerpen_centraal,4,0,0
9482-0904,20:06:00,20:16:00,bruxelles_midi,5,0,0
9482-0904,21:38:00,21:38:00,paris_nord,6,0,1
9482-0905,20:16:00,20:16:00,bruxelles_midi,1,1,0
9482-0905,21:38:00,21:38:00,paris_nord,2,0,1
9483-0614,19:55:00,19:55:00,paris_nord,1,1,0
9483-0614,21:17:00,21:25:00,bruxelles_midi_3,2,0,0
9483-0614,22:09:00,22:12:00,liege_guillemins,3,0,0
9483-0614,22:33:00,22:36:00,aachen_hbf,4,0,0
9483-0614,23:15:00,23:15:00,koln_hbf,5,0,1
9483-0621,19:55:00,19:55:00,paris_nord,1,1,0
9483-0621,21:17:00,21:25:00,bruxelles_midi_4,2,0,0
9483-0621,22:09:00,22:12:00,liege_guillemins,3,0,0
9483-0621,22:33:00,22:36:00,aachen_hbf,4,0,0
9483-0621,23:15:00,23:15:00,koln_hbf,5,0,1
9483-0628,19:51:00,19:51:00,paris_nord,1,1,0
9483-0628,21:17:00,21:17:00,bruxelles_midi_4,2,0,1
9483-0705,19:55:00,19:55:00,paris_nord,1,1,0
9483-0705,21:17:00,21:17:00,bruxelles_midi,2,0,1
9483-0712,19:55:00,19:55:00,paris_nord,1,1,0
9483-0712,21:17:00,21:17:00,bruxelles_midi,2,0,1
9483-0719,19:55:00,19:55:00,paris_nord,1,1,0
9483-0719,21:17:00,21:17:00,bruxelles_midi,2,0,1
9483-0726,19:55:00,19:55:00,paris_nord,1,1,0
9483-0726,21:17:00,21:25:00,bruxelles_midi,2,0,0
9483-0726,22:29:00,22:32:00,liege_guillemins,3,0,0
9483-0726,22:54:00,22:57:00,aachen_hbf,4,0,0
9483-0726,23:38:00,23:38:00,koln_hbf,5,0,1
9483-0802,19:55:00,19:55:00,paris_nord,1,1,0
9483-0802,21:17:00,21:25:00,bruxelles_midi,2,0,0
9483-0802,22:29:00,22:32:00,liege_guillemins,3,0,0
9483-0802,22:54:00,22:57:00,aachen_hbf,4,0,0
9483-0802,23:38:00,23:38:00,koln_hbf,5,0,1
9483-0809,19:55:00,19:55:00,paris_nord,1,1,0
9483-0809,21:17:00,21:25:00,bruxelles_midi,2,0,0
9483-0809,22:09:00,22:12:00,liege_guillemins,3,0,0
9483-0809,22:33:00,22:36:00,aachen_hbf,4,0,0
9483-0809,23:15:00,23:15:00,koln_hbf,5,0,1
9483-0816,19:55:00,19:55:00,paris_nord,1,1,0
9483-0816,21:17:00,21:25:00,bruxelles_midi,2,0,0
9483-0816,22:09:00,22:12:00,liege_guillemins,3,0,0
9483-0816,22:33:00,22:36:00,aachen_hbf,4,0,0
9483-0816,23:15:00,23:15:00,koln_hbf,5,0,1
9483-0823,19:55:00,19:55:00,paris_nord,1,1,0
9483-0823,21:17:00,21:25:00,bruxelles_midi,2,0,0
9483-0823,22:09:00,22:12:00,liege_guillemins,3,0,0
9483-0823,22:33:00,22:36:00,aachen_hbf,4,0,0
9483-0823,23:15:00,23:15:00,koln_hbf,5,0,1
9483-0830,19:55:00,19:55:00,paris_nord,1,1,0
9483-0830,21:17:00,21:25:00,bruxelles_midi,2,0,0
9483-0830,22:09:00,22:12:00,liege_guillemins,3,0,0
9483-0830,22:33:00,22:36:00,aachen_hbf,4,0,0
9483-0830,23:15:00,23:15:00,koln_hbf,5,0,1
9483-0906,19:55:00,19:55:00,paris_nord,1,1,0
9483-0906,21:17:00,21:25:00,bruxelles_midi,2,0,0
9483-0906,22:09:00,22:12:00,liege_guillemins,3,0,0
9483-0906,22:33:00,22:36:00,aachen_hbf,4,0,0
9483-0906,23:15:00,23:15:00,koln_hbf,5,0,1
9486-0611,18:44:00,18:44:00,koln_hbf,1,1,0
9486-0611,19:18:00,19:23:00,aachen_hbf,2,0,0
9486-0611,19:48:00,19:51:00,liege_guillemins,3,0,0
9486-0611,20:35:00,20:43:00,bruxelles_midi_6,4,0,0
9486-0611,22:05:00,22:05:00,paris_nord,5,0,1
9486-0612,18:44:00,18:44:00,koln_hbf,1,1,0
9486-0612,19:18:00,19:23:00,aachen_hbf,2,0,0
9486-0612,19:48:00,19:51:00,liege_guillemins,3,0,0
9486-0612,20:35:00,20:43:00,bruxelles_midi_6,4,0,0
9486-0612,22:05:00,22:05:00,paris_nord,5,0,1
9486-0614,18:44:00,18:44:00,koln_hbf,1,1,0
9486-0614,19:18:00,19:23:00,aachen_hbf,2,0,0
9486-0614,19:46:00,19:51:00,liege_guillemins,3,0,0
9486-0614,20:35:00,20:43:00,bruxelles_midi_5,4,0,0
9486-0614,22:05:00,22:05:00,paris_nord,5,0,1
9486-0615,18:44:00,18:44:00,koln_hbf,1,1,0
9486-0615,19:18:00,19:23:00,aachen_hbf,2,0,0
9486-0615,19:46:00,19:51:00,liege_guillemins,3,0,0
9486-0615,20:35:00,20:43:00,bruxelles_midi_6,4,0,0
9486-0615,22:05:00,22:05:00,paris_nord,5,0,1
9486-0616,18:44:00,18:44:00,koln_hbf,1,1,0
9486-0616,19:18:00,19:23:00,aachen_hbf,2,0,0
9486-0616,19:46:00,19:51:00,liege_guillemins,3,0,0
9486-0616,20:35:00,20:43:00,bruxelles_midi_6,4,0,0
9486-0616,22:05:00,22:05:00,paris_nord,5,0,1
9486-0617,18:44:00,18:44:00,koln_hbf,1,1,0
9486-0617,19:18:00,19:23:00,aachen_hbf,2,0,0
9486-0617,19:46:00,19:51:00,liege_guillemins,3,0,0
9486-0617,20:35:00,20:43:00,bruxelles_midi_6,4,0,0
9486-0617,22:05:00,22:05:00,paris_nord,5,0,1
9486-0618,18:44:00,18:44:00,koln_hbf,1,1,0
9486-0618,19:18:00,19:23:00,aachen_hbf,2,0,0
9486-0618,19:46:00,19:51:00,liege_guillemins,3,0,0
9486-0618,20:35:00,20:43:00,bruxelles_midi_6,4,0,0
9486-0618,22:05:00,22:05:00,paris_nord,5,0,1
9486-0619,18:44:00,18:44:00,koln_hbf,1,1,0
9486-0619,19:18:00,19:23:00,aachen_hbf,2,0,0
9486-0619,19:46:00,19:51:00,liege_guillemins,3,0,0
9486-0619,20:35:00,20:43:00,bruxelles_midi_6,4,0,0
9486-0619,22:05:00,22:05:00,paris_nord,5,0,1
9486-0621,18:44:00,18:44:00,koln_hbf,1,1,0
9486-0621,19:18:00,19:23:00,aachen_hbf,2,0,0
9486-0621,19:46:00,19:51:00,liege_guillemins,3,0,0
9486-0621,20:35:00,20:43:00,bruxelles_midi_6,4,0,0
9486-0621,22:05:00,22:05:00,paris_nord,5,0,1
9486-0622,18:44:00,18:44:00,koln_hbf,1,1,0
9486-0622,19:18:00,19:23:00,aachen_hbf,2,0,0
9486-0622,19:46:00,19:51:00,liege_guillemins,3,0,0
9486-0622,20:35:00,20:43:00,bruxelles_midi_6,4,0,0
9486-0622,22:05:00,22:05:00,paris_nord,5,0,1
9486-0623,18:44:00,18:44:00,koln_hbf,1,1,0
9486-0623,19:18:00,19:23:00,aachen_hbf,2,0,0
9486-0623,19:46:00,19:51:00,liege_guillemins,3,0,0
9486-0623,20:35:00,20:43:00,bruxelles_midi_6,4,0,0
9486-0623,22:05:00,22:05:00,paris_nord,5,0,1
9486-0624,18:44:00,18:44:00,koln_hbf,1,1,0
9486-0624,19:18:00,19:23:00,aachen_hbf,2,0,0
9486-0624,19:46:00,19:51:00,liege_guillemins,3,0,0
9486-0624,20:35:00,20:43:00,bruxelles_midi_6,4,0,0
9486-0624,22:05:00,22:05:00,paris_nord,5,0,1
9486-0625,18:44:00,18:44:00,koln_hbf,1,1,0
9486-0625,19:18:00,19:23:00,aachen_hbf,2,0,0
9486-0625,19:46:00,19:51:00,liege_guillemins,3,0,0
9486-0625,20:35:00,20:43:00,bruxelles_midi_6,4,0,0
9486-0625,22:05:00,22:05:00,paris_nord,5,0,1
9486-0626,18:44:00,18:44:00,koln_hbf,1,1,0
9486-0626,19:18:00,19:23:00,aachen_hbf,2,0,0
9486-0626,19:46:00,19:51:00,liege_guillemins,3,0,0
9486-0626,20:35:00,20:43:00,bruxelles_midi_6,4,0,0
9486-0626,22:05:00,22:05:00,paris_nord,5,0,1
9486-0628,17:34:00,17:34:00,koln_hbf,1,1,0
9486-0628,19:05:00,19:19:00,aachen_hbf,2,0,0
9486-0628,19:46:00,19:51:00,liege_guillemins,3,0,0
9486-0628,20:35:00,20:43:00,bruxelles_midi_6,4,0,0
9486-0628,22:05:00,22:05:00,paris_nord,5,0,1
9486-0629,17:34:00,17:34:00,koln_hbf,1,1,0
9486-0629,19:05:00,19:19:00,aachen_hbf,2,0,0
9486-0629,19:46:00,19:51:00,liege_guillemins,3,0,0
9486-0629,20:35:00,20:43:00,bruxelles_midi_6,4,0,0
9486-0629,22:05:00,22:05:00,paris_nord,5,0,1
9486-0630,17:34:00,17:34:00,koln_hbf,1,1,0
9486-0630,19:05:00,19:19:00,aachen_hbf,2,0,0
9486-0630,19:46:00,19:51:00,liege_guillemins,3,0,0
9486-0630,20:35:00,20:43:00,bruxelles_midi_6,4,0,0
9486-0630,22:05:00,22:05:00,paris_nord,5,0,1
9486-0701,17:34:00,17:34:00,koln_hbf,1,1,0
9486-0701,19:05:00,19:19:00,aachen_hbf,2,0,0
9486-0701,19:46:00,19:51:00,liege_guillemins,3,0,0
9486-0701,20:35:00,20:43:00,bruxelles_midi_6,4,0,0
9486-0701,22:05:00,22:05:00,paris_nord,5,0,1
9486-0702,17:34:00,17:34:00,koln_hbf,1,1,0
9486-0702,19:05:00,19:19:00,aachen_hbf,2,0,0
9486-0702,19:46:00,19:51:00,liege_guillemins,3,0,0
9486-0702,20:35:00,20:43:00,bruxelles_midi_6,4,0,0
9486-0702,22:05:00,22:05:00,paris_nord,5,0,1
9486-0703,17:34:00,17:34:00,koln_hbf,1,1,0
9486-0703,19:05:00,19:19:00,aachen_hbf,2,0,0
9486-0703,19:46:00,19:51:00,liege_guillemins,3,0,0
9486-0703,20:35:00,20:43:00,bruxelles_midi_6,4,0,0
9486-0703,22:05:00,22:05:00,paris_nord,5,0,1
9486-0705,17:34:00,17:34:00,koln_hbf,1,1,0
9486-0705,19:05:00,19:19:00,aachen_hbf,2,0,0
9486-0705,19:46:00,19:51:00,liege_guillemins,3,0,0
9486-0705,20:35:00,20:43:00,bruxelles_midi_6,4,0,0
9486-0705,22:05:00,22:05:00,paris_nord,5,0,1
9486-0706,17:34:00,17:34:00,koln_hbf,1,1,0
9486-0706,19:05:00,19:19:00,aachen_hbf,2,0,0
9486-0706,19:46:00,19:51:00,liege_guillemins,3,0,0
9486-0706,20:35:00,20:43:00,bruxelles_midi_6,4,0,0
9486-0706,22:05:00,22:05:00,paris_nord,5,0,1
9486-0707,17:34:00,17:34:00,koln_hbf,1,1,0
9486-0707,19:05:00,19:19:00,aachen_hbf,2,0,0
9486-0707,19:46:00,19:51:00,liege_guillemins,3,0,0
9486-0707,20:35:00,20:43:00,bruxelles_midi_6,4,0,0
9486-0707,22:05:00,22:05:00,paris_nord,5,0,1
9486-0708,17:34:00,17:34:00,koln_hbf,1,1,0
9486-0708,19:05:00,19:19:00,aachen_hbf,2,0,0
9486-0708,19:46:00,19:51:00,liege_guillemins,3,0,0
